FID,103,141,142,143,144,11,12,13,14,15,16,17,18,19,20,116,117,118,119,120,121,122,123,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,273,274,275,276,278,279,280,282,283,286,287,290,291,292,293,294,295,296,297,298,308,309,310,311,312,313,314,25,159,316,317,318,319,321,322,323,324,325,205,206,207,208,209
374,0.136960196,0.108418421,0.12143792,0.122874965,0.128367774,0.103823278,0.092818521,0.075603824,0.1243611,0.081860665,0.102009522,0.094273841,0.088206639,0.092597468,0.161243253,0.101811886,0.072684091,0.083728795,0.082652976,0.093841282,0.124857485,0.094347681,0.095181523,0.093696291,0.114360699,0.152853548,0.101671046,0.091595096,0.082419432,0.102309627,0.103922851,0.104988193,0.081615858,0.095638467,0.0930152,0.092365847,0.10785494,0.094611039,0.084856069,0.082923776,0.122998585,0.108231579,0.129279244,0.062643394,0.093892254,0.096271426,0.082415407,0.089339786,0.110456492,0.117270783,0.075234037,0.119520317,0.059890695,0.070352122,0.066486474,0.117519325,0.090063117,0.112757913,0.143732889,0.141211179,0.131543795,0.116557703,0.123630027,0.113005538,0.121928956,0.111467771,0.107911308,0.145374764,0.117997045,0.163596143,0.131081486,0.12946796,0.11993605,0.169353648,0.1629696,0.149505308,0.093228152,0.107502851,0.083300334,0.108622805,0.079451157
375,0.144000674,0.112928251,0.123187899,0.129423884,0.132947384,0.104509001,0.092255996,0.075560334,0.124074325,0.082156239,0.10470769,0.095078268,0.087962713,0.09387578,0.160382099,0.104461096,0.073560171,0.085688914,0.086738137,0.098812001,0.126541578,0.09696241,0.097199175,0.094286997,0.117259484,0.157472119,0.103765847,0.094133642,0.088011913,0.105932999,0.110576137,0.108772803,0.087622833,0.101401089,0.100593195,0.097474256,0.113901128,0.103340032,0.081391325,0.086496188,0.125298491,0.110493178,0.133174286,0.064383411,0.094747597,0.101526392,0.085069617,0.093738099,0.113134476,0.117140902,0.075971857,0.121215534,0.062226054,0.070670253,0.07314585,0.116544904,0.090969196,0.112486136,0.148433001,0.145748804,0.134406581,0.119568787,0.126290312,0.116916447,0.125769399,0.112328249,0.103212751,0.15214052,0.119108485,0.166215663,0.133868737,0.133370687,0.123504509,0.172833208,0.169001402,0.150424814,0.087797191,0.102605236,0.077785984,0.10445347,0.072191545
376,0.137988377,0.116641268,0.124618467,0.130326478,0.13394412,0.100483123,0.09000155,0.07400625,0.121874901,0.078592408,0.104090777,0.092267062,0.086176025,0.09040758,0.157358861,0.104446908,0.074440601,0.087313097,0.086756088,0.099738617,0.12788171,0.098843025,0.09690251,0.095116505,0.120072629,0.159280755,0.106901895,0.095698068,0.08919764,0.108512667,0.112398146,0.106720303,0.086686444,0.099139565,0.100557095,0.094113083,0.112925864,0.100151352,0.077975173,0.088950946,0.128502976,0.112981488,0.135518642,0.065588385,0.095782223,0.101683086,0.086889485,0.089389646,0.108290157,0.111538774,0.073716855,0.117305382,0.057002552,0.066051978,0.067726916,0.113966942,0.090649189,0.110528944,0.145713217,0.143096886,0.131079527,0.117251468,0.12351571,0.114095878,0.123421071,0.109236883,0.103016826,0.149379777,0.117122287,0.163282879,0.131692036,0.129298533,0.119181984,0.171387776,0.166605922,0.14657523,0.090664786,0.105885181,0.081744902,0.107922274,0.074933777
377,0.133036321,0.117761537,0.125595951,0.128882195,0.133012738,0.098139208,0.089720875,0.073194932,0.121405812,0.076697542,0.103155858,0.090949811,0.08558682,0.088126413,0.158143674,0.105782916,0.07614603,0.089507093,0.087070653,0.099892057,0.131001836,0.101403835,0.098253489,0.099988661,0.125884419,0.162963369,0.113236394,0.099227275,0.091826046,0.1134398,0.115506775,0.103797075,0.084315754,0.095764676,0.098147161,0.090554267,0.110269764,0.09438649,0.076188668,0.090434013,0.132525994,0.116532286,0.138371718,0.067346523,0.098018335,0.101298264,0.088302009,0.085102131,0.105056071,0.109600413,0.072155542,0.11498632,0.052447371,0.063234676,0.060344666,0.113579801,0.090740854,0.110995628,0.147223772,0.142765861,0.131251945,0.118643974,0.124348562,0.114327685,0.124615031,0.109600611,0.106902206,0.148319355,0.118025117,0.163292802,0.13236486,0.127019631,0.117190591,0.172309851,0.166032431,0.146822219,0.095186533,0.111357978,0.087649742,0.112902464,0.079986241
378,0.139888925,0.110847793,0.120378622,0.124430184,0.127136297,0.100083811,0.091518757,0.073012251,0.121579989,0.07941063,0.101924404,0.092864115,0.085927679,0.090319267,0.161170886,0.107639964,0.07509687,0.089193355,0.088306721,0.09897859,0.131071538,0.101202608,0.099987556,0.106736073,0.131771147,0.166664541,0.119512448,0.10319868,0.098131241,0.118796598,0.122153606,0.102547171,0.084752914,0.096384621,0.097492478,0.09277235,0.109411897,0.095131748,0.0738237,0.088396908,0.13178845,0.116734384,0.13825635,0.068018572,0.098012326,0.10214466,0.086973775,0.087497407,0.108415271,0.114078484,0.07165422,0.116284892,0.055432645,0.065398736,0.061318352,0.113216475,0.088775079,0.111885065,0.1577269,0.148851168,0.138778156,0.127042177,0.132142158,0.122312781,0.133566977,0.115158561,0.107137776,0.154641581,0.121187552,0.167020473,0.13717806,0.130617529,0.122290988,0.175057465,0.170538396,0.151993056,0.08786702,0.105876494,0.081898032,0.106495251,0.073126292
379,0.143130213,0.109516826,0.119375166,0.123466588,0.126763893,0.103414454,0.095588613,0.077430844,0.126858112,0.084434286,0.10481789,0.097452991,0.090269591,0.096083722,0.164879887,0.107267149,0.074675191,0.088468002,0.08665176,0.09694764,0.127603811,0.100247243,0.098715121,0.103225503,0.128616908,0.166201603,0.118024209,0.102192053,0.094387217,0.114977023,0.120137324,0.110201026,0.090085795,0.10348746,0.102032566,0.097714767,0.116871291,0.102300525,0.079795229,0.090126975,0.132139694,0.116337892,0.139656871,0.069002165,0.099427691,0.104634823,0.088684931,0.089628102,0.11084124,0.115933505,0.072314488,0.117774651,0.058041276,0.065738788,0.064547816,0.115952984,0.090470008,0.111763822,0.158877412,0.151146248,0.140252137,0.127778876,0.13400325,0.12366978,0.134731064,0.116769957,0.105967832,0.155429614,0.121643318,0.170076251,0.137190392,0.130149165,0.12132171,0.175579203,0.169554828,0.153181996,0.090654703,0.108044279,0.083011876,0.108307004,0.076193651
380,0.144856844,0.110976049,0.120713719,0.123918025,0.128047777,0.102802217,0.095575074,0.077585544,0.128542856,0.084935423,0.105833025,0.097274674,0.091343873,0.096698218,0.165167924,0.10682682,0.073775305,0.087693593,0.086287425,0.096745348,0.12626338,0.099732063,0.097956797,0.101844148,0.126545914,0.166110398,0.116898215,0.101828781,0.09292703,0.113798914,0.118155327,0.11319959,0.090787333,0.105477549,0.102708121,0.097808186,0.118539615,0.103937786,0.085023957,0.091796894,0.133786481,0.116442637,0.140979273,0.069787243,0.100729331,0.107016257,0.091413627,0.08914474,0.111243213,0.114471607,0.071961,0.117754845,0.058135282,0.065417511,0.065178291,0.11599886,0.088963897,0.11004148,0.155667753,0.151143464,0.139702974,0.125871165,0.132047894,0.121095264,0.132468393,0.114275773,0.105566715,0.153231521,0.120653656,0.170052257,0.135396572,0.129068593,0.120146111,0.17576734,0.167660608,0.152714535,0.09194007,0.108166475,0.083135175,0.108979039,0.077649211
381,0.148436812,0.114800967,0.125055774,0.127236884,0.13119403,0.100576306,0.092824468,0.07352502,0.126906146,0.082034,0.1052532,0.093655487,0.089354141,0.093013126,0.165311021,0.109594146,0.073722538,0.089003096,0.090414622,0.100795634,0.131433641,0.101979395,0.101156383,0.109405057,0.132367814,0.171241174,0.121681597,0.106113184,0.10023239,0.121805806,0.122912369,0.108168752,0.085548898,0.100303959,0.098350976,0.093224056,0.111903986,0.09831029,0.086532949,0.092161652,0.137378942,0.118712361,0.142994566,0.070607239,0.101873033,0.109022099,0.093888629,0.088336097,0.112189662,0.11367694,0.071692475,0.11848264,0.057373963,0.06670756,0.063666538,0.1142559,0.084477262,0.110007539,0.156636721,0.153962325,0.143309837,0.128047844,0.132550614,0.121183375,0.134006437,0.112449964,0.108786889,0.154566949,0.122201341,0.170741584,0.137327148,0.132572897,0.12463593,0.180299303,0.171720666,0.155741583,0.088312167,0.104544373,0.080395632,0.106231496,0.073820453
382,0.141715083,0.120664931,0.131775435,0.134957582,0.13813059,0.107404076,0.098096402,0.080668854,0.132339423,0.087442187,0.10931209,0.099582391,0.094375791,0.099582046,0.169841345,0.110461644,0.075821023,0.090892233,0.091013071,0.101115385,0.132169981,0.102890558,0.101389798,0.106075157,0.129840389,0.169579861,0.117680896,0.103440992,0.095987792,0.119376123,0.121546407,0.104643417,0.083192984,0.097459617,0.09649441,0.091352478,0.110966716,0.096544835,0.088988467,0.087453061,0.131485779,0.114039068,0.137900069,0.065398801,0.095563588,0.101551257,0.087263812,0.09066574,0.112509057,0.11569829,0.073923375,0.119444083,0.059479101,0.066820477,0.065854677,0.116933962,0.086948748,0.113563968,0.15933094,0.15655348,0.145883085,0.129421859,0.136195944,0.124945003,0.137049095,0.115082043,0.110484425,0.157653779,0.12384684,0.17313052,0.139277526,0.135581766,0.126306404,0.182783525,0.175760057,0.157028562,0.092755582,0.108925078,0.084043614,0.108964523,0.077720921
383,0.136520434,0.116811235,0.128324722,0.131432835,0.134513163,0.108299863,0.099038693,0.081573223,0.13138066,0.087221742,0.109010615,0.101444601,0.094675783,0.099932172,0.168758822,0.109165037,0.074459499,0.089221202,0.088415511,0.09924547,0.130543905,0.101594372,0.098132149,0.10256433,0.12720875,0.167266732,0.114234856,0.101254889,0.09195121,0.115206551,0.119520422,0.103572798,0.082203251,0.095407143,0.095404371,0.091050297,0.109004264,0.09633888,0.084969331,0.088220626,0.130640905,0.115465287,0.137765028,0.067057228,0.096389041,0.102035599,0.08807349,0.088783217,0.108112225,0.112984985,0.0719453,0.117153683,0.056417619,0.063340866,0.063791103,0.118559103,0.089637274,0.114338064,0.159662158,0.155259837,0.144638758,0.128383393,0.135960291,0.126100386,0.137179125,0.112672768,0.109279118,0.156673411,0.122593469,0.171140271,0.138327616,0.134077149,0.123297751,0.179823272,0.174686701,0.155554326,0.093387686,0.110080974,0.084825881,0.109928566,0.079075084
384,0.138323371,0.108272441,0.119529673,0.121906865,0.125201697,0.104542705,0.096329521,0.076910367,0.12654705,0.082580474,0.106432805,0.099058414,0.09144203,0.095484378,0.165462727,0.108155906,0.071928041,0.086607268,0.086047932,0.098326696,0.12999609,0.100576128,0.095896303,0.102984281,0.127882291,0.167543624,0.115185323,0.10198476,0.092913667,0.114419979,0.120019071,0.105471464,0.083065165,0.095567518,0.096081656,0.092468319,0.10752985,0.098002075,0.079062961,0.09389148,0.13607808,0.122258644,0.143132769,0.074002517,0.103211823,0.109626425,0.095611426,0.084923655,0.103528122,0.108602424,0.068200428,0.114785836,0.050934907,0.059622717,0.059497583,0.118955869,0.091060828,0.113341445,0.158831233,0.15278844,0.1422468,0.126578953,0.133171232,0.124733719,0.135718196,0.108892085,0.1073286,0.154875634,0.121663847,0.168947363,0.137377863,0.131850393,0.120146143,0.176784094,0.17243342,0.154693566,0.090754477,0.108554715,0.083190981,0.109501209,0.077588285
385,0.141989148,0.109651226,0.119723204,0.123978782,0.125780828,0.105989424,0.096969527,0.078319547,0.127884952,0.083162564,0.108283901,0.098597587,0.092314517,0.097900126,0.167649173,0.108012567,0.073922154,0.088004958,0.086698024,0.099265262,0.130399217,0.101303496,0.099977624,0.102382443,0.126609821,0.164917918,0.115678904,0.100106943,0.094866572,0.115097767,0.120053946,0.106458075,0.084672412,0.098026333,0.098084879,0.093257429,0.110364533,0.100291555,0.082831989,0.091812837,0.133539391,0.118610119,0.140231328,0.07074576,0.098698236,0.105019817,0.092216982,0.085578829,0.106250316,0.109857018,0.069825084,0.116508723,0.052280662,0.061409462,0.060518161,0.117535446,0.090397325,0.113143312,0.155983542,0.150915353,0.140188194,0.12313079,0.130334073,0.120848723,0.133206788,0.11397466,0.105430198,0.157043909,0.124905553,0.172695629,0.138936944,0.134186757,0.122151353,0.179606687,0.173785133,0.155606226,0.091576587,0.110010325,0.083995781,0.109817362,0.077665885
386,0.143525159,0.113465219,0.12249971,0.126700665,0.128983563,0.109731644,0.099496046,0.081635625,0.132659834,0.086787098,0.112040661,0.101444358,0.095090084,0.100442512,0.171335843,0.110570465,0.076866728,0.090048971,0.08852715,0.10129258,0.132449881,0.103663163,0.10204742,0.102904016,0.128806364,0.166562655,0.117484753,0.101537203,0.095052285,0.116965718,0.120725576,0.109752716,0.088018018,0.102052763,0.101458572,0.097192091,0.115753807,0.102967019,0.08307958,0.092153395,0.134581347,0.11845286,0.141022739,0.070694394,0.098908536,0.104506315,0.091629345,0.090256775,0.111769373,0.114479546,0.072767074,0.120801033,0.056287674,0.064119536,0.063930437,0.117502883,0.089693273,0.113057075,0.158742403,0.154166247,0.141940328,0.126972021,0.134389663,0.122529397,0.134383493,0.119272344,0.109016061,0.160727067,0.128298939,0.177291689,0.142399068,0.137057973,0.125639153,0.183018717,0.178580831,0.15938394,0.093574297,0.111269043,0.085429704,0.112098606,0.079237263
387,0.141997339,0.116030838,0.124700796,0.127555642,0.131096346,0.110395005,0.099916252,0.082185325,0.13427619,0.088683587,0.11288881,0.10307804,0.096009759,0.099898134,0.171338604,0.110739566,0.07646479,0.089360039,0.087889139,0.100639369,0.13185147,0.103002661,0.099492226,0.103478417,0.13061,0.168338776,0.118164097,0.103333576,0.09444736,0.117597488,0.120945583,0.111431823,0.089928801,0.103821721,0.103165681,0.09944591,0.118219026,0.103461802,0.080392376,0.09244725,0.135274637,0.118989054,0.141393248,0.070725256,0.100312152,0.105044826,0.091568087,0.092955112,0.113901074,0.117105474,0.073734488,0.122539372,0.058364856,0.065191512,0.065819864,0.117269093,0.089323158,0.112080772,0.160690553,0.155798191,0.142324082,0.129659939,0.136800087,0.123704684,0.134706493,0.119187841,0.110156895,0.161712802,0.128410349,0.1781702,0.143505847,0.136774362,0.126683154,0.183140114,0.180043263,0.16042674,0.094210607,0.109907796,0.085501864,0.112938849,0.080312426
388,0.144546731,0.119750885,0.129259687,0.131838003,0.135170913,0.108232855,0.098985835,0.079989178,0.132592766,0.088137288,0.111639281,0.102780742,0.095963506,0.099263127,0.171333739,0.108125413,0.073296042,0.087633236,0.08579349,0.098598725,0.130401402,0.0998044,0.097253659,0.107010739,0.132264619,0.171403606,0.120237799,0.105326513,0.099195199,0.120032578,0.124635269,0.111898804,0.091047535,0.104522865,0.10478004,0.098735197,0.118197706,0.10423388,0.083082534,0.091727796,0.134794672,0.118873454,0.140497229,0.06751322,0.099326011,0.103944335,0.090285929,0.091708101,0.112763753,0.117797187,0.073730193,0.122324731,0.057406824,0.066035036,0.065764874,0.119322499,0.092729903,0.114335882,0.160257328,0.154739027,0.141694546,0.126014587,0.133185187,0.121602287,0.134446977,0.116474415,0.104626413,0.163398715,0.128675413,0.179933142,0.144334957,0.136872811,0.127697677,0.185592361,0.17930519,0.159987895,0.095440207,0.109599021,0.086432911,0.113415159,0.082033091
389,0.144781192,0.117461612,0.1271012,0.130398701,0.134108751,0.106739375,0.097994076,0.079063733,0.130609285,0.086186738,0.109655515,0.101284599,0.095155706,0.097153309,0.171555539,0.107965442,0.074036508,0.086887474,0.085592363,0.097969756,0.13076016,0.100190867,0.097502062,0.108772248,0.132143124,0.173457068,0.121930042,0.106673687,0.100809316,0.122737559,0.125325163,0.114079618,0.093059111,0.106866894,0.106077018,0.100356967,0.121435852,0.105765943,0.086270429,0.089990026,0.134528071,0.116116525,0.13976616,0.065612694,0.09686084,0.102145654,0.087705542,0.092595695,0.113730809,0.117830026,0.074297364,0.121343599,0.058077748,0.066037012,0.066991068,0.117408817,0.090342816,0.113612355,0.161031569,0.156658563,0.144662306,0.127871981,0.135235301,0.124354115,0.13751395,0.119602431,0.106091601,0.161044327,0.125945297,0.177296606,0.141747229,0.134455068,0.125015483,0.183949378,0.177215251,0.15893117,0.094183859,0.11001631,0.086245894,0.11184189,0.080496327
390,0.144584976,0.114801199,0.123995179,0.128255551,0.132056073,0.106457279,0.097870317,0.07898572,0.129613806,0.085295398,0.108840826,0.100602776,0.094665618,0.096703976,0.17112501,0.110140722,0.076951564,0.088838104,0.087610855,0.099718385,0.132479577,0.103093082,0.099393256,0.109443764,0.132659327,0.175279722,0.123280146,0.10779214,0.101426557,0.124226566,0.125335584,0.115324731,0.093907594,0.106773493,0.105973076,0.101838066,0.122649351,0.10708286,0.087294584,0.090025983,0.135100149,0.115392245,0.14045658,0.065686815,0.096650733,0.103029044,0.087584793,0.091960058,0.112750436,0.116437219,0.073272074,0.120292319,0.057517756,0.064435339,0.065994396,0.116230298,0.087873635,0.113186168,0.163775514,0.159784861,0.147999547,0.130904386,0.139229135,0.128263705,0.140960528,0.120601592,0.109824496,0.160064385,0.12616375,0.176734528,0.141619201,0.134701538,0.124666073,0.183234836,0.178542229,0.159324439,0.09328089,0.110248678,0.085682114,0.110422743,0.078893157
391,0.14584064,0.116369918,0.125157425,0.129959533,0.133025113,0.10756515,0.099272782,0.079481962,0.130641105,0.08683202,0.110326944,0.101950354,0.095530839,0.09954486,0.170850495,0.113142367,0.079315149,0.09299296,0.090679458,0.103080305,0.134591286,0.106233223,0.10148029,0.109900125,0.134967838,0.177362191,0.124347981,0.108845879,0.10268807,0.12397857,0.126740353,0.11450133,0.092789402,0.103249249,0.104808669,0.101615887,0.119662161,0.107693081,0.085876948,0.093339664,0.137264995,0.119482308,0.143345584,0.067804797,0.100504387,0.107874333,0.091870354,0.088844852,0.109035942,0.114496678,0.070865436,0.120357923,0.054818426,0.062254045,0.062159094,0.119325964,0.090045288,0.115737679,0.167842618,0.162244256,0.14942806,0.131579707,0.141450027,0.130147722,0.142637217,0.115964047,0.111659545,0.164178104,0.132160729,0.182074113,0.147018957,0.140067002,0.129860911,0.187267371,0.184926809,0.162453955,0.095101743,0.110889781,0.086202973,0.111424878,0.08017242
392,0.144191239,0.117038224,0.12646381,0.131325898,0.133887314,0.108320318,0.100516905,0.081008797,0.132266879,0.086992863,0.11085768,0.101768708,0.096601119,0.099961746,0.173132109,0.110692753,0.075703751,0.090775152,0.088001722,0.100536423,0.132403903,0.103838841,0.099005247,0.106243622,0.131779914,0.17353524,0.12115792,0.105674548,0.097893255,0.12030603,0.124604544,0.113756772,0.091077771,0.103643745,0.104719188,0.100837147,0.11963015,0.106269201,0.085151619,0.095653431,0.140117517,0.12193818,0.145453346,0.071219214,0.102538383,0.109877905,0.095356246,0.091398001,0.112070564,0.11576398,0.074139784,0.121999268,0.055979039,0.064533758,0.063932595,0.120660581,0.091664363,0.116533805,0.165849572,0.160496294,0.148175849,0.130997305,0.14008557,0.128933782,0.141266498,0.117491248,0.113473986,0.165832328,0.133049835,0.182222778,0.147626285,0.140367305,0.130537619,0.189030035,0.184803468,0.163992845,0.097119269,0.115388277,0.08907116,0.114035684,0.083104264
393,0.142869006,0.116922852,0.127401291,0.131258211,0.134568604,0.108576249,0.100780298,0.081608755,0.133316614,0.087286775,0.111393894,0.101885185,0.096854243,0.099204619,0.174896167,0.111014382,0.076302884,0.091336742,0.08870235,0.101660876,0.13293216,0.104487443,0.100473128,0.10648182,0.131771399,0.172935475,0.120657874,0.105474209,0.097287259,0.120278355,0.124988532,0.113108018,0.09049188,0.104129242,0.104877702,0.100261542,0.120103083,0.105525432,0.085155417,0.095848583,0.140174316,0.121594615,0.14545824,0.071924926,0.102321159,0.108962611,0.095300527,0.094143492,0.114870845,0.117425116,0.075800872,0.123316041,0.057129113,0.066147069,0.065646471,0.122511713,0.092822473,0.117636981,0.164267201,0.159340026,0.147071756,0.129768698,0.138770553,0.12808408,0.140038916,0.120126823,0.112425515,0.167162374,0.132683218,0.182726693,0.147162683,0.139445802,0.130147952,0.189921639,0.183611115,0.165095832,0.09736505,0.116406076,0.089149865,0.114925312,0.083138052
